회사명,거래소코드,회계년도,[제조]      단기차입금(*)(IFRS연결),[제조]      유동성장기부채(*)(IFRS연결),[제조]            사채(IFRS연결),[제조]            장기차입금(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]법인세비용(IFRS연결),[제조]자본(*)(IFRS연결),[제조]부채(*)(IFRS연결)
명신산업(주),009900,2021/12,101462881,23915454,0,0,0,0,0,9971183,12855081,297090779,422389632
명신산업(주),009900,2022/12,80675041,35682623,0,0,0,0,0,11140423,37368466,383799554,545467700
명신산업(주),009900,2023/12,45894000,17230727,0,0,0,0,0,14790785,47720823,535155557,509720441
무림페이퍼(주),009200,2020/12,333229260,244316334,0,0,8880129,0,0,30821929,-2523181,644849963,1550132325
무림페이퍼(주),009200,2021/12,382954307,380480252,0,0,9750795,0,0,27697256,2625940,646553197,1637863898
무림페이퍼(주),009200,2022/12,482551054,349547754,0,0,12577493,0,0,37122679,6833426,689406929,1739726817
무림페이퍼(주),009200,2023/12,554516483,250922370,0,0,19158425,0,0,51101543,-5172804,681485923,1711139619
무림피앤피(주),009580,2020/12,217746307,122782225,0,0,8880129,0,0,9717094,2101530,601417390,829022676
무림피앤피(주),009580,2021/12,204989492,227932421,0,0,9750795,0,0,10148384,6258143,618941984,864649855
무림피앤피(주),009580,2022/12,311675605,134722291,0,0,12577493,0,0,13316631,9446071,662689181,941368622
무림피앤피(주),009580,2023/12,305896793,129672542,0,0,19158425,0,0,20767829,-9914580,630374034,992596055
문배철강(주),008420,2020/12,,,,,,,,,,,
문배철강(주),008420,2021/12,,,,,,,,,,,
문배철강(주),008420,2022/12,,,,,,,,,,,
문배철강(주),008420,2023/12,,,,,,,,,,,
미래산업(주),025560,2020/12,0,1000000,0,0,0,0,0,716986,0,64075328,31682005
미래산업(주),025560,2021/12,4450000,4450000,0,0,0,0,0,1305775,224636,84642275,33079604
미래산업(주),025560,2022/12,7450000,4450000,0,0,0,0,0,1865262,36005,93365956,41043554
미래산업(주),025560,2023/12,4450000,0,0,0,0,0,0,1697405,662298,74906883,27339221
미래에셋생명보험(주),085620,2020/12,,,,,,,,,,,
미래에셋생명보험(주),085620,2021/12,,,,,,,,,,,
미래에셋생명보험(주),085620,2022/12,,,,,,,,,,,
미래에셋증권(주),006800,2020/12,,,,,,,,,,,
미래에셋증권(주),006800,2021/12,,,,,,,,,,,
미래에셋증권(주),006800,2022/12,,,,,,,,,,,
미원상사(주),002840,2020/12,696466,0,0,0,0,0,0,114119,10651039,267574132,61380691
미원상사(주),002840,2021/12,430310,0,0,0,0,0,0,4364,13524966,295987064,76426655
미원상사(주),002840,2022/12,613848,0,0,0,0,0,0,77115,15609896,341848565,73770759
미원상사(주),002840,2023/12,549188,0,0,0,0,0,0,2675,15117946,377967232,69598937
미원스페셜티케미칼(주),268280,2020/12,539515,4366014,0,0,0,0,0,179952,11129257,261089023,66014614
미원스페셜티케미칼(주),268280,2021/12,21666218,5000000,0,0,0,0,0,60834,25595240,326520867,111607731
미원스페셜티케미칼(주),268280,2022/12,36407870,687939,0,0,0,0,0,1141713,20072126,378855819,96877962
미원스페셜티케미칼(주),268280,2023/12,32072118,698808,0,0,0,0,0,2233691,8408397,373055947,88131934
미원홀딩스(주),107590,2020/12,12100000,7151816,0,0,0,0,0,1388433,6629574,198267345,132989918
미원홀딩스(주),107590,2021/12,27521894,7738998,0,0,0,0,0,1650260,11742003,235758441,191049964
미원홀딩스(주),107590,2022/12,31308896,10124077,0,0,0,0,0,3165782,-1566640,256303690,229582717
미원화학(주),134380,2020/12,,,,,,,,,,,
미원화학(주),134380,2021/12,,,,,,,,,,,
미원화학(주),134380,2022/12,,,,,,,,,,,
미원화학(주),134380,2023/12,,,,,,,,,,,
미창석유공업(주),003650,2020/12,0,0,0,0,0,0,0,85217,3744711,277127439,34685537
미창석유공업(주),003650,2021/12,0,0,0,0,0,0,0,27743,11253961,301981929,45615051
미창석유공업(주),003650,2022/12,0,0,0,0,0,0,0,31566,8370573,321144707,36181496
미창석유공업(주),003650,2023/12,10000000,0,0,0,0,0,0,589968,12999081,364859820,51380636
백광산업(주),001340,2020/12,53132466,3637499,0,0,0,0,0,2008952,-105306,177231254,145514221
백광산업(주),001340,2021/12,62133006,25525844,0,0,0,0,0,2513749,353988,189536791,169671639
백광산업(주),001340,2022/12,81180995,11625331,0,0,0,0,0,3370894,2684200,209319764,193923293
범양건영(주),002410,2020/12,12738253,8580000,0,0,0,0,0,1633894,96557,81646724,76477866
범양건영(주),002410,2021/12,38133022,1800000,0,0,0,0,0,2169063,-1113318,86169673,112322391
범양건영(주),002410,2022/12,37420000,25800000,0,0,0,0,0,3502415,2836438,71021899,144032362
범양건영(주),002410,2023/12,36177058,33450000,0,0,0,0,0,3206426,-1920097,62133835,130776898
보해양조(주),000890,2020/12,12900000,7050390,0,0,0,0,0,2076000,-572776,78648384,70469241
보해양조(주),000890,2021/12,12900000,5799920,0,0,0,0,0,1302670,1198552,84249035,68867729
보해양조(주),000890,2022/12,12300000,9599920,0,0,0,0,0,1456764,1356660,82456280,64936221
보해양조(주),000890,2023/12,22424007,13535830,0,0,0,0,0,1793457,-366439,80013889,63286857
부광약품(주),003000,2020/12,20000000,0,0,0,0,0,0,1514668,1805017,271191137,129777605
부광약품(주),003000,2021/12,0,0,0,0,0,0,0,1408313,6584128,280060883,117355700
부광약품(주),003000,2022/12,0,0,0,0,0,0,0,1760302,3215805,271847456,129081732
부광약품(주),003000,2023/12,0,0,0,0,0,0,0,3807575,-5162874,234264672,194752377
부국증권(주),001270,2020/12,,,,,,,,,,,
부국증권(주),001270,2021/12,,,,,,,,,,,
부국증권(주),001270,2022/12,,,,,,,,,,,
부국철강(주),026940,2020/12,,,,,,,,,,,
부국철강(주),026940,2021/12,,,,,,,,,,,
부국철강(주),026940,2022/12,,,,,,,,,,,
부국철강(주),026940,2023/12,,,,,,,,,,,
부산산업(주),011390,2020/12,5000000,650000,0,0,0,0,0,251257,743193,81448991,47570989
부산산업(주),011390,2021/12,1000000,1850000,0,0,0,0,0,261965,24266,77505681,56289943
부산산업(주),011390,2022/12,1000000,1600000,0,0,0,0,0,516661,1184173,82063775,52615151
부산주공(주),005030,2020/12,,,,,,,,,,,
부산주공(주),005030,2021/12,,,,,,,,,,,
부산주공(주),005030,2022/12,,,,,,,,,,,
비케이탑스(주),030790,2020/12,1899808,30712718,0,0,0,0,0,4466229,-605,23048817,46182268
비케이탑스(주),030790,2021/12,1452258,21240289,0,0,0,0,0,10268998,0,5029525,103067009
비케이탑스(주),030790,2022/12,1303801,31471007,0,0,0,0,0,9690241,0,7553734,89909718
사조동아원(주),008040,2020/12,140896056,10651790,0,0,0,0,0,7442080,4568446,207721548,238715223
사조동아원(주),008040,2021/12,174150551,18904427,0,0,0,0,0,4574341,418402,211752256,237036709
사조동아원(주),008040,2022/12,197003759,0,0,0,0,0,0,7505107,-3726690,230971048,250702675
사조동아원(주),008040,2023/12,,,,,,,,,,,
사조산업(주),007160,2020/12,120185358,79066575,0,0,0,0,0,13251406,8694435,503183672,584214919
사조산업(주),007160,2021/12,120773020,88423862,0,0,0,0,0,9950058,14937405,565748439,548108054
사조산업(주),007160,2022/12,180868858,42930566,0,0,0,0,0,8606583,-3158849,643235999,523375979
사조산업(주),007160,2023/12,227676281,61090125,0,0,0,0,0,11890552,5965302,647475833,522283807
사조씨푸드(주),014710,2020/12,,,,,,,,,,,
사조씨푸드(주),014710,2021/12,,,,,,,,,,,
사조씨푸드(주),014710,2022/12,,,,,,,,,,,
사조씨푸드(주),014710,2023/12,75563000,0,0,0,0,0,0,3180999,-8218403,217962944,102175106
삼부토건(주),001470,2020/12,65534861,3110948,0,0,0,0,0,2052231,99556,158352791,300131648
삼부토건(주),001470,2021/12,74465718,5296048,0,0,0,0,0,4767128,-234679,205209639,312924661
삼부토건(주),001470,2022/12,104266769,1034476,0,0,0,0,0,4996990,3259775,182184483,329646601
삼성SDI(주),006400,2020/12,1377482968,1050021212,0,0,0,0,0,68958897,172444336,13358926888,8175305379
삼성SDI(주),006400,2021/12,2234843504,275373299,0,0,0,0,0,57204723,412933762,15196699315,10636493682
삼성SDI(주),006400,2022/12,2211221947,639961267,0,0,0,0,0,90058982,612913941,17217502156,13040023015
삼성SDI(주),006400,2023/12,2297638952,570636000,0,0,0,0,0,273624155,420097455,19907249978,14131610215
삼성공조(주),006660,2020/12,6875000,0,0,0,0,0,0,231924,311223,222588449,35616241
삼성공조(주),006660,2021/12,6544225,0,0,0,0,0,0,199596,2607907,219752945,37761207
삼성공조(주),006660,2022/12,4913245,0,0,0,0,0,0,175448,4109513,258870911,49783881
삼성공조(주),006660,2023/12,3052863,42560,0,0,0,0,0,165757,1585363,271167495,42256345
삼성물산(주),028260,2020/12,1419563123,707415329,0,0,0,0,0,94487000,304504440,32945482243,21386258023
삼성물산(주),028260,2021/12,1210341305,348590480,0,0,0,0,0,93066000,651407158,33352444157,21892978957
삼성물산(주),028260,2022/12,2129418498,1427624310,0,0,0,0,0,188359000,789589557,31964121381,27017371086
삼성물산(주),028260,2023/12,1376714755,1440775838,0,0,0,0,0,254959948,830390533,39897109482,26229919731
삼성바이오로직스(주),207940,2020/12,30000000,160907459,0,0,0,0,0,16085623,25017363,4598783172,1825417993
삼성바이오로직스(주),207940,2021/12,50000000,109855000,0,0,0,0,0,14707182,167693130,4991102141,2978908646
삼성바이오로직스(주),207940,2022/12,582783298,556016721,0,0,0,0,0,64064346,210968364,8984474395,7597575863
삼성바이오로직스(주),207940,2023/12,654500000,733405014,0,0,0,0,0,81596401,262295633,9830492412,6215704797
삼성생명보험(주),032830,2020/12,,,,,,,,,,,
삼성생명보험(주),032830,2021/12,,,,,,,,,,,
삼성생명보험(주),032830,2022/12,,,,,,,,,,,
삼성에스디에스(주),018260,2020/12,899729,125987966,0,0,0,0,0,16359876,433209103,6859108164,2295810891
삼성에스디에스(주),018260,2021/12,464000,149014065,0,0,0,0,0,17648968,224160328,7443700632,3073731543
삼성에스디에스(주),018260,2022/12,0,192817816,0,0,0,0,0,28811125,2067622,8466969935,3485454955
삼성에스디에스(주),018260,2023/12,0,211304775,0,0,0,0,0,38206018,284182610,8975571142,3345453419
삼성엔지니어링(주),028050,2020/12,232552740,0,0,0,0,0,0,9367733,99714412,1581735518,3173840385
삼성엔지니어링(주),028050,2021/12,40848588,0,0,0,0,0,0,5112073,178466984,1960517718,4098204679
삼성엔지니어링(주),028050,2022/12,231871003,0,0,0,0,0,0,14646749,120396129,2577040407,5271682816
삼성엔지니어링(주),028050,2023/12,119330640,0,0,0,0,0,0,22877034,237025431,3298338296,4503060317
삼성전기(주),009150,2020/12,406200835,219212450,0,0,0,0,0,47789450,167159983,5910395940,3315102537
삼성전기(주),009150,2021/12,56486397,338989911,0,0,0,0,0,39757132,413648216,6871125643,3070248396
삼성전기(주),009150,2022/12,810257330,298285223,0,0,0,0,0,46306452,164121857,7693484679,3303686219
삼성전기(주),009150,2023/12,1067870754,262024639,0,0,0,0,0,67685973,84846197,8030324975,3627546626
삼성전자(주),005930,2020/12,16553429000,716099000,0,0,0,0,0,583013000,9937285000,275948016000,102287702000
삼성전자(주),005930,2021/12,13687793000,1329968000,0,0,0,0,0,431540000,13444377000,304899931000,121721227000
삼성전자(주),005930,2022/12,5147315000,1089162000,0,0,0,0,0,763015000,-9213603000,354749604000,93674903000
삼성전자(주),005930,2023/12,7114601000,1308875000,0,0,0,0,0,930253000,-4480835000,363677865000,92228115000
삼성제약(주),001360,2020/12,,,,,,,,,,,
삼성제약(주),001360,2021/12,,,,,,,,,,,
삼성제약(주),001360,2022/12,,,,,,,,,,,
삼성중공업(주),010140,2020/12,1814816843,1574340240,0,0,0,0,0,164650565,17669719,3718231782,9203939004
삼성중공업(주),010140,2021/12,922449413,927141087,0,0,0,0,0,135055450,102252751,4097267106,8041328855
삼성중공업(주),010140,2022/12,1407408432,519288550,0,0,0,0,0,99727717,72700542,3571937397,10919760588
삼성중공업(주),010140,2023/12,1849594460,1185307404,0,0,0,0,0,178581673,-140156052,3409207598,12184181554
삼성증권(주),016360,2020/12,,,,,,,,,,,
삼성증권(주),016360,2021/12,,,,,,,,,,,
삼성증권(주),016360,2022/12,,,,,,,,,,,
삼성카드(주),029780,2020/12,,,,,,,,,,,
삼성카드(주),029780,2021/12,,,,,,,,,,,
삼성카드(주),029780,2022/12,,,,,,,,,,,
삼성화재해상보험(주),000810,2020/12,,,,,,,,,,,
삼성화재해상보험(주),000810,2021/12,,,,,,,,,,,
삼성화재해상보험(주),000810,2022/12,,,,,,,,,,,
삼아알미늄(주),006110,2020/12,56112108,2000080,0,0,0,0,0,1824245,855941,110394244,97148386
삼아알미늄(주),006110,2021/12,54954195,2666640,0,0,0,0,0,1663743,2825864,122028111,105209850
삼아알미늄(주),006110,2022/12,80069069,2666640,0,0,0,0,0,2670171,3840375,137938935,150214355
삼아알미늄(주),006110,2023/12,56841873,2666640,0,0,0,0,0,2215422,-2214216,254988674,149310133
삼양식품(주),003230,2020/12,43611586,1853370,0,0,0,0,0,916054,22726942,347275513,208948913
삼양식품(주),003230,2021/12,49103507,1422366,0,0,0,0,0,358674,15469597,395691450,357388871
삼양식품(주),003230,2022/12,46771296,3290103,0,0,0,0,0,4789600,21684836,454763742,470165749
삼양식품(주),003230,2023/12,75543651,91297657,0,0,0,0,0,12213320,29734237,576790316,593512455
삼양통상(주),002170,2020/12,12933891,0,0,0,0,0,0,191223,17338079,375584792,46525861
삼양통상(주),002170,2021/12,21645806,0,0,0,0,0,0,120144,11602515,406422489,52591297
삼양통상(주),002170,2022/12,16498502,0,0,0,0,0,0,497380,4914645,417112655,40424121
삼양통상(주),002170,2023/12,0,0,0,0,0,0,0,762466,6986999,431919042,22832802
삼영무역(주),002810,2020/12,16994498,2552000,0,0,0,0,0,849419,6461430,421282206,111949319
삼영무역(주),002810,2021/12,10444201,2712200,0,0,0,0,0,608454,9702760,464179033,114637440
삼영무역(주),002810,2022/12,12602170,7142675,0,0,0,0,0,736225,-223798,512033245,112174818
삼영무역(주),002810,2023/12,11724110,5881978,0,0,0,0,0,1030273,6967534,555611488,120001033
삼영전자공업(주),005680,2020/12,360200,0,0,0,0,0,0,5977,3460106,490894305,22979317
삼영전자공업(주),005680,2021/12,201000,0,0,0,0,0,0,14167,5536157,511758521,31882386
삼영전자공업(주),005680,2022/12,0,0,0,0,0,0,0,21986,6271349,521757691,17579609
삼익티에이치케이(주),004380,2020/12,,,,,,,,,,,
삼익티에이치케이(주),004380,2021/12,,,,,,,,,,,
삼익티에이치케이(주),004380,2022/12,94000000,25797700,0,0,0,0,0,4530919,3044899,210708900,233318683
삼익티에이치케이(주),004380,2023/12,169963300,11500000,0,0,0,0,0,9136343,-642304,202697985,270907977
삼일제약(주),000520,2020/12,30084145,16416200,0,0,0,0,0,5505398,-142504,63551209,128109718
삼일제약(주),000520,2021/12,50132790,16560000,0,0,0,0,0,6202475,585307,65746493,160658491
삼일제약(주),000520,2022/12,36077142,4940000,0,0,0,0,0,4262886,1086384,125819596,230880901
삼일제약(주),000520,2023/12,36850000,51208137,0,0,0,0,0,3544548,-239758,127827372,242852725
삼정펄프(주),009770,2020/12,,,,,,,,,,,
삼정펄프(주),009770,2021/12,,,,,,,,,,,
삼정펄프(주),009770,2022/12,,,,,,,,,,,
삼정펄프(주),009770,2023/12,,,,,,,,,,,
삼진제약(주),005500,2020/12,,,,,,,,,,,
삼진제약(주),005500,2021/12,,,,,,,,,,,
삼진제약(주),005500,2022/12,36000000,8841710,0,0,0,0,0,1763239,3325332,275864153,130692791
삼진제약(주),005500,2023/12,,,,,,,,,,,
삼호개발(주),010960,2020/12,7500000,0,0,0,0,0,0,243162,4521438,211384295,101420081
삼호개발(주),010960,2021/12,6000000,0,0,0,0,0,0,182987,4534782,220710445,76141633
삼호개발(주),010960,2022/12,3500000,0,0,0,0,0,0,215093,2031864,218855769,63537093
삼호개발(주),010960,2023/12,3500000,0,0,0,0,0,0,249342,2079622,227359519,101025496
삼화왕관(주),004450,2020/12,10500000,4067985,0,0,0,0,0,1634154,1721759,144157599,101925753
삼화왕관(주),004450,2021/12,4600000,7384966,0,0,0,0,0,1439051,3399570,143645458,99670370
삼화왕관(주),004450,2022/12,11100000,8383964,0,0,0,0,0,2310857,653780,119710784,103072772
삼화왕관(주),004450,2023/12,11481826,9643226,0,0,0,0,0,3517326,179655,105851368,95306705
삼화전기(주),009470,2020/12,12851724,0,0,0,0,0,0,461016,556693,67696764,69343133
삼화전기(주),009470,2021/12,9738200,0,0,0,0,0,0,245773,3944142,86879131,71761025
삼화전기(주),009470,2022/12,6616356,0,0,0,0,0,0,353565,2607727,89052355,50062915
삼화전기(주),009470,2023/12,1086932,0,0,0,0,0,0,392730,2287938,94066005,45172484
삼화전자공업(주),011230,2020/12,20670376,0,0,0,0,0,0,710335,0,13837151,41201050
삼화전자공업(주),011230,2021/12,25167569,0,0,0,0,0,0,690990,101949,17636385,49263944
삼화전자공업(주),011230,2022/12,24181388,0,0,0,0,0,0,1136922,1322,17734815,51007478
삼화전자공업(주),011230,2023/12,20024182,0,0,0,0,0,0,1584208,-51927,28615426,44398806
삼화콘덴서공업(주),001820,2020/12,12465675,0,0,0,0,0,0,418202,3934970,174822996,60145259
삼화콘덴서공업(주),001820,2021/12,11183391,0,0,0,0,0,0,479709,7860517,202941939,66356721
삼화콘덴서공업(주),001820,2022/12,6315994,0,0,0,0,0,0,460930,3946987,225432520,62021312
삼화콘덴서공업(주),001820,2023/12,4102602,0,0,0,0,0,0,525130,4954030,245224492,62806573
삼화페인트공업(주),000390,2020/12,39817362,32071824,0,0,0,0,0,5018116,2412111,292315107,301977867
삼화페인트공업(주),000390,2021/12,75729981,17714200,0,0,0,0,0,4868928,1285137,295922009,316175727
삼화페인트공업(주),000390,2022/12,60471211,43609460,0,0,0,0,0,6366265,5173514,299724958,287461316
삼화페인트공업(주),000390,2023/12,80072257,18150920,0,0,0,0,0,7900771,3003663,309053611,281560003
상신브레이크(주),041650,2020/12,124790952,24052499,0,0,0,0,0,5787903,4441569,170173402,269841443
상신브레이크(주),041650,2021/12,156713334,25120246,0,0,0,0,0,5032971,4398396,188454864,305186258
상신브레이크(주),041650,2022/12,188351771,24697217,0,0,0,0,0,8283375,5951732,197589029,346007238
상신브레이크(주),041650,2023/12,192472345,25174752,0,0,0,0,0,13623692,3641727,211835214,353038165
새론오토모티브(주),075180,2020/12,100000,554439,0,0,0,0,0,116124,-5906370,217911622,30173636
새론오토모티브(주),075180,2021/12,100000,0,0,0,0,0,0,86243,889470,238384936,29993562
새론오토모티브(주),075180,2022/12,100000,640321,0,0,0,0,0,73029,94368,229972315,26237447
새론오토모티브(주),075180,2023/12,50000,734735,0,0,0,0,0,58795,-1422463,230301783,27269308
샘표(주),007540,2020/12,788443,500000,0,0,0,0,0,422504,5006912,291007518,90148032
샘표(주),007540,2021/12,17329500,10375000,0,0,0,0,0,599434,3057215,313409922,129328227
샘표(주),007540,2022/12,31107500,0,0,0,0,0,0,571849,-2010823,327263958,138655949
샘표(주),007540,2023/12,47135000,23994000,0,0,0,0,0,799596,764119,329813518,144770085
샘표식품(주),248170,2020/12,788443,1523200,0,0,0,0,0,483947,5706393,192177274,76452196
샘표식품(주),248170,2021/12,15927500,11541150,0,0,0,0,0,636031,2455010,214954736,112576901
샘표식품(주),248170,2022/12,30336500,0,0,0,0,0,0,577941,1202925,227354806,122931701
샘표식품(주),248170,2023/12,47135000,23994000,0,0,0,0,0,807685,1128043,236475376,130234364
서울도시가스(주),017390,2020/12,0,6250258,0,0,0,0,0,2234431,57036492,1034484757,655228369
